image,caption
./coco_dataset/train2017/000000004765.jpg,A man in a yellow shirt and wetsuit surfing.
./coco_dataset/train2017/000000082986.jpg,Some people playing with a disc in a grassy field.
./coco_dataset/train2017/000000132408.jpg,"Two draft horses pulling plow, color, under cloudy skies with trees and other horses in background."
./coco_dataset/train2017/000000014038.jpg,A studio apartment with balloons marking clues to find.   
./coco_dataset/train2017/000000437392.jpg,"A pink, handmade puppet sits on the floor."
./coco_dataset/train2017/000000233825.jpg,"A den with a couch, table, book shelf and a television."
./coco_dataset/train2017/000000048396.jpg,A woman holding a knife about to cut some cake
./coco_dataset/train2017/000000389933.jpg,A dog sitting on a couch with its head cocked to the side.
./coco_dataset/train2017/000000459887.jpg,three yellow  bananas sitting inside of a basket
./coco_dataset/train2017/000000398810.jpg,A cat staring out a window at another cat.
./coco_dataset/train2017/000000338219.jpg,a close up of some motorcycles parked on a grassy field
./coco_dataset/train2017/000000181969.jpg,A puppy all curled up taking a nap.
./coco_dataset/train2017/000000032735.jpg,a person jumping a pair of skis in the air
./coco_dataset/train2017/000000453634.jpg,A bathroom with a toilette with it's seat down.
./coco_dataset/train2017/000000015746.jpg,A fire hydrant in front of a house with overgrown grass
./coco_dataset/train2017/000000191471.jpg,A close up view of a stop sign in a neighborhood.
./coco_dataset/train2017/000000206411.jpg,A hand spraying water into a white toilet bowl.
./coco_dataset/train2017/000000276018.jpg,A group of children carrying stuffed animals walks across the grass. 
./coco_dataset/train2017/000000124442.jpg,a person getting ready to fly a kite on the beach
./coco_dataset/train2017/000000500565.jpg,a close up of an adult holding a child brushing their teeth
./coco_dataset/train2017/000000408696.jpg,A man sitting on a toilet in someone's house. 
./coco_dataset/train2017/000000509258.jpg,Some street signs point directions to various places
./coco_dataset/train2017/000000001818.jpg,A zebra in the grass who is cleaning himself. 
./coco_dataset/train2017/000000201934.jpg,An old school bus painted white with curtained windows parked under a freeway
./coco_dataset/train2017/000000079031.jpg,A boy riding a wave on a surfboard.
./coco_dataset/train2017/000000446005.jpg,A kitchen with dark wood cabinets and black appliances.
./coco_dataset/train2017/000000579902.jpg,a man on a motor bike riding in the high way
./coco_dataset/train2017/000000488736.jpg,a building with a large clock on the outside.
./coco_dataset/train2017/000000311081.jpg,A bathroom with white fixtures and tile floor
./coco_dataset/train2017/000000342971.jpg,A man catching a green Frisbee next to a  field.
./coco_dataset/train2017/000000231580.jpg,A man stands and holds his hands out in front of him.
./coco_dataset/train2017/000000484296.jpg,Two zebras relax in a wooded area near many trees
./coco_dataset/train2017/000000551304.jpg,A well decorated toilet seat with undecorated surroundings.
./coco_dataset/train2017/000000481159.jpg,A horse in a snowy paddock looking over the fence
./coco_dataset/train2017/000000221281.jpg,two giraffes running across a field in the mud
./coco_dataset/train2017/000000462629.jpg,A number of vintage refrigerators and freezers sitting outdoors.
./coco_dataset/train2017/000000281032.jpg,A man with his hair tied back prepares food. 
./coco_dataset/train2017/000000112997.jpg,a man is seen holding a very old cellphone 
./coco_dataset/train2017/000000448810.jpg,A street sign sitting on the side of a road.
./coco_dataset/train2017/000000024144.jpg,A large cheese pizza in a cardboard box.
./coco_dataset/train2017/000000371699.jpg,A classroom has letters on the wall and a dog on the floor.
./coco_dataset/train2017/000000416451.jpg,People using video game controllers in a living room.
./coco_dataset/train2017/000000404484.jpg,Lady in her living room playing with the dog.
./coco_dataset/train2017/000000342186.jpg,A pizza with toppings served on a plate
./coco_dataset/train2017/000000283070.jpg,One whole orange joins one sliced orange on a wooden surface.
./coco_dataset/train2017/000000439623.jpg,A white fire hydrant sitting on a  sidewalk.
./coco_dataset/train2017/000000429281.jpg,Bananas and apples are being sold at the market.
./coco_dataset/train2017/000000434996.jpg,A pile of stuffed animals sitting on top of a bed.
./coco_dataset/train2017/000000110282.jpg,a stop light that is next to some trees and grass
./coco_dataset/train2017/000000572678.jpg,A white room with a large window and a glass dining table and white chairs.
./coco_dataset/train2017/000000344268.jpg,obama delivers a speech photoshopped with the ussr flag
./coco_dataset/train2017/000000565989.jpg,A large building with statues at the top of it . 
./coco_dataset/train2017/000000131273.jpg,A grey and white dog sitting in the passenger side of a car.
./coco_dataset/train2017/000000285047.jpg,A man with a cup of coffee and a cell phone.
./coco_dataset/train2017/000000183709.jpg,A group of people standing next to a crosswalk.
./coco_dataset/train2017/000000379332.jpg,A black and white photo of a man playing tennis.
./coco_dataset/train2017/000000192716.jpg,a street sign attached to a wooden pole
./coco_dataset/train2017/000000383384.jpg,Batter taking swing at ball during televised baseball game.
./coco_dataset/train2017/000000479155.jpg,A family shopping at a farmers marked with their dog.
./coco_dataset/train2017/000000128654.jpg,a person jumping in the air while playing with a frisbee
./coco_dataset/train2017/000000137294.jpg,a man outside cooking at an event and serving customers
./coco_dataset/train2017/000000309452.jpg,A yellow bird stands perched on a tree branch.
./coco_dataset/train2017/000000324258.jpg,Two men use all of their hands to play a video game.
./coco_dataset/train2017/000000341058.jpg,An umbrella is opened over an outdoor table.
./coco_dataset/train2017/000000215723.jpg,Two men in yellow jackets sitting at a table eating
./coco_dataset/train2017/000000453001.jpg,A young beautiful woman in a short jean skirt.
./coco_dataset/train2017/000000085195.jpg,A plate with an orange cake dessert and a fork.
./coco_dataset/train2017/000000210273.jpg,A highway filled with lots of traffic and buses.
./coco_dataset/train2017/000000171788.jpg,A man lunging to hit a tennis ball on a court
./coco_dataset/train2017/000000548339.jpg,a young boy holding a bat at a baseball game
./coco_dataset/train2017/000000022969.jpg,A large giraffe looks at a smaller giraffe looking over a fence.
./coco_dataset/train2017/000000112997.jpg,A person holding a walkie talkie in their left hand.
./coco_dataset/train2017/000000269932.jpg,A large red chair in front of a building.
./coco_dataset/train2017/000000517069.jpg,A woman sitting on a bench in the middle of the city
./coco_dataset/train2017/000000066817.jpg,This plate consists of rice with sauce and peas and meat patties on the side.
./coco_dataset/train2017/000000255912.jpg,Two plates full of food sitting on a table next to a bottle.
./coco_dataset/train2017/000000559842.jpg,people enjoying a game of kick ball with many younger ones involved
./coco_dataset/train2017/000000523100.jpg,A metal bowl filled with orange slices on a table.
./coco_dataset/train2017/000000050006.jpg,A lot of boats that is parked in the water and one is docking.
./coco_dataset/train2017/000000439426.jpg,A person is holding a doughnut that has a bite taken out of it. 
./coco_dataset/train2017/000000491867.jpg,This man has a paper flower and a green tie
./coco_dataset/train2017/000000426253.jpg,a microwave that has some food in it
./coco_dataset/train2017/000000434479.jpg,A slice of pizza covered in chocolate next to two dolls.
./coco_dataset/train2017/000000515577.jpg,A few people on skis skiing on a snowy mountain.
./coco_dataset/train2017/000000506707.jpg,A man in a white shirt and gray pants walks toward a grassy area as kids in baseball uniforms and an umpire are near him.
./coco_dataset/train2017/000000250766.jpg,Meat and a salad with knife and fork on a plate.
./coco_dataset/train2017/000000113403.jpg,"A white, beige and brown baby bear under a beige/white comforter."
./coco_dataset/train2017/000000471789.jpg,A pair of people flying a kite on a unique trail in a park.
./coco_dataset/train2017/000000224724.jpg,A woman is leaving a building in a city.
./coco_dataset/train2017/000000542089.jpg,A bathroom is outfitted with brown and white.
./coco_dataset/train2017/000000466085.jpg,A rundown bathroom is being stripped and remodeled.
./coco_dataset/train2017/000000026926.jpg,An orange fire hydrant with graffiti to look like a face.
./coco_dataset/train2017/000000479126.jpg,a couple of women sitting outside in a court yard 
./coco_dataset/train2017/000000482719.jpg,A clear glass bowl with bananas and plums in it. 
./coco_dataset/train2017/000000359677.jpg,A man is above the water enjoying some skiing. 
./coco_dataset/train2017/000000098018.jpg,a two burner stove a door a window and a table
./coco_dataset/train2017/000000056350.jpg,A picture of people is on the floor near a urinal.
./coco_dataset/train2017/000000203864.jpg,Two people standing on a tennis court playing tennis
./coco_dataset/train2017/000000289516.jpg,A clock that is surrounded by tall grass in a park.
./coco_dataset/train2017/000000190007.jpg,a man on surf board riding a wave over his head
./coco_dataset/train2017/000000580197.jpg,An older man in a tuxedo standing next to a younger man in a tuxedo wearing glasses.
./coco_dataset/train2017/000000534673.jpg,A blue and white bus with large windows on it.
./coco_dataset/train2017/000000488664.jpg,A train belches smoke and speeds down a city train track.
./coco_dataset/train2017/000000163117.jpg,A crowd of people standing on a field flying kites.
./coco_dataset/train2017/000000286422.jpg,A sailboat in a river with people and a dog on it. 
./coco_dataset/train2017/000000060932.jpg,A man in a suit that is standing in front of a group of people.
./coco_dataset/train2017/000000041633.jpg,An old model red Chevrolet truck is on the pavement.
./coco_dataset/train2017/000000451435.jpg,A tennis player preparing to swing at a ball.
./coco_dataset/train2017/000000533145.jpg,a person pointing a wii controller at a computer screen
./coco_dataset/train2017/000000453860.jpg,A couple of pieces of very nice looking luggage.
./coco_dataset/train2017/000000018193.jpg,a person eating an apple with a plate of food
./coco_dataset/train2017/000000514586.jpg,a boy in the middle of swinging a base ball bat
./coco_dataset/train2017/000000559348.jpg,a baseball player is about to make a pitch 
./coco_dataset/train2017/000000450439.jpg,"A red, white, and blue kite sails through the blue sky."
./coco_dataset/train2017/000000106912.jpg,a person rising a skate board in a lot 
./coco_dataset/train2017/000000001503.jpg,A computer on a desk next to a laptop.
./coco_dataset/train2017/000000246963.jpg,A large of people on motor bikes on a street.
./coco_dataset/train2017/000000219485.jpg,Cat in window sill of colored panes on building
./coco_dataset/train2017/000000397639.jpg,A ewe and her kid in a field.
./coco_dataset/train2017/000000445792.jpg,A woman playing a video game while sitting on a couch. 
./coco_dataset/train2017/000000532901.jpg,A daybed in a sitting rooms with a fireplace.
./coco_dataset/train2017/000000079229.jpg,A man riding a horse followed by a dog
./coco_dataset/train2017/000000269196.jpg,A knot of sheep are huddled close and looking out of a barbed wire fence with a frost-covered landscape behind them. 
